trtid10,trtid00,placefp10,cbsa10,metdiv10,ccflag10,changetype,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49
13031110800,13031990800,99999,44340,99999,0,1,2264.019671,1110.851041,82.23815322,101.1322778,100.2623103,52.6697318,37.6070414,13.31797631,13.34685766,47.04055418,68.17552401,77.12736398,91.11296303,87.15635374,79.97330631,58.05033137,57.95869278,20.27461394,25.26501559,15.19271469,19.30352156,30.25058069,14.20239846,9.106019822,10.08673828,1153.16863,79.10326163,112.1611076,102.0841258,48.68416222,42.64551083,19.27459454,11.39499072,45.96343955,79.0791625,76.05511697,109.2719226,84.31048972,70.14183514,71.00692523,45.96349797,28.33242178,27.32280369,21.18791658,20.23611054,22.29874938,15.29391521,13.21201054,8.144559263
13031110900,13031990900,99999,44340,99999,0,1,6136.975583,3057.987833,197.9992122,261.9989576,269.9989258,162.9993515,104.9995822,35.99985677,31.99987268,100.9995982,178.9992878,190.9992401,240.9990411,280.998882,257.9989735,212.9991525,142.9994311,48.99980505,74.9997016,29.99988064,55.9997772,76.99969364,61.99975332,26.99989258,8.999964192,3078.98775,189.9992441,215.9991406,295.9988223,159.9993634,82.99966977,40.99983687,31.99987268,96.99961407,181.9992759,207.9991724,270.9989218,290.9988422,231.999077,184.9992639,141.999435,53.99978515,61.99975332,54.99978117,65.99973741,81.99967375,59.99976128,41.9998329,31.99987268
13039010100,13039010100,99999,41220,99999,0,1,2806,1359,83,91,119,78,35,20,10,30,83,66,124,111,100,104,85,33,47,20,24,47,27,17,5,1447,79,106,124,72,34,17,14,36,84,91,118,140,94,103,80,33,31,29,34,44,45,22,17
13039010200,13039010200,99999,41220,99999,0,1,4473,2191,119,205,196,128,66,24,28,59,100,157,216,213,167,150,121,36,45,26,28,53,29,8,17,2282,144,195,244,120,53,15,9,46,119,164,223,230,181,130,134,45,39,24,37,47,40,23,20
13039010301,13039010400,43640,41220,99999,0,1,7385.422563,3777.566772,352.3998601,379.353957,369.3709582,206.6480766,116.8010868,61.89459299,60.8962931,165.7177812,319.4559638,317.459364,375.3607575,307.4763652,223.6191747,195.6667778,111.8095873,36.93709582,55.90479367,31.94559638,19.96599774,37.9353957,17.96939796,7.986399095,4.991499434,3607.855791,302.4848657,316.4610641,339.4219615,175.7007801,107.8163878,45.9217948,40.93029536,159.7279819,313.4661645,326.444063,351.4015602,320.4542637,230.6072739,188.6786786,130.7772852,47.91839457,42.92689514,25.95579706,37.9353957,30.94729649,33.94219615,26.95409695,10.98129876
13039010302,13039010301,43640,41220,99999,0,1,4105.577437,2031.433228,182.6001399,197.646043,217.6290418,111.3519234,44.19891323,23.10540701,13.1037069,89.28221878,135.5440362,191.540636,184.6392425,143.5236348,136.3808253,124.3332222,83.19041267,19.06290418,31.09520633,7.054403619,15.03400226,42.0646043,22.03060204,14.0136009,3.008500566,2074.144209,171.5151343,204.5389359,180.5780385,100.2992199,51.18361222,19.0782052,18.06970464,72.2720181,172.5338355,174.555937,186.5984398,169.5457363,140.3927261,106.3213214,93.22271482,18.08160543,24.07310486,23.04420294,32.0646043,35.05270351,36.05780385,22.04590305,23.01870124
13039010401,13039010400,67984,41220,99999,1,3,6937.935139,3469.491979,321.4629055,377.0502921,343.4880964,168.3353877,70.79525652,46.14801906,54.53856798,174.6282994,347.1589616,373.9038363,348.2077802,262.2046538,181.9700297,152.0786992,83.3810799,22.54960022,38.80628876,20.45196299,20.9763723,31.98896776,19.40314438,6.29291169,3.670865153,3468.44316,331.9510917,347.6833709,367.6109246,190.8849879,78.13698682,42.47715391,50.86770283,151.0298806,316.2188124,373.379427,357.1227384,282.6566168,196.6534903,131.6267362,73.94171236,19.40314438,36.18424222,19.92755369,25.17164676,33.56219568,26.22046538,11.01259546,4.719683768
13039010402,13039010400,67984,41220,99999,1,3,3479,1739.762963,161.1962963,189.0703704,172.2407407,84.41111111,35.5,23.14074074,27.34814815,87.56666667,174.0814815,187.4925926,174.6074074,131.4814815,91.24814815,76.25925926,41.81111111,11.30740741,19.45925926,10.25555556,10.51851852,16.04074074,9.72962963,3.155555556,1.840740741,1739.237037,166.4555556,174.3444444,184.337037,95.71851852,39.18148148,21.3,25.50740741,75.73333333,158.5666667,187.2296296,179.0777778,141.737037,98.61111111,66.0037037,37.07777778,9.72962963,18.14444444,9.992592593,12.62222222,16.82962963,13.14814815,5.522222222,2.366666667
13039010403,13039010400,67984,41220,99999,1,3,2813.064861,1406.745058,130.3407982,152.8793375,139.2711628,68.25350117,28.70474348,18.7112402,22.11328387,70.80503393,140.7595569,151.6035711,141.1848124,106.3138648,73.78182214,61.66204156,33.80780899,9.142992369,15.73445198,8.292481451,8.50510918,12.9702915,7.867225992,2.551532754,1.488394107,1406.319803,134.5933528,140.9721847,149.0520384,77.39649354,31.6815317,17.22284609,20.62488976,61.2367861,128.2145209,151.3909434,144.7994838,114.6063462,79.73539856,53.36956011,29.98050986,7.867225992,14.67131334,8.079853721,10.20613102,13.60817469,10.63138648,4.46518232,1.913649566
13039010500,13039010600,43580,41220,99999,0,4,3921.197044,2735.30119,245.2695251,143.8348255,68.36039654,17.26366586,263.7672876,318.3755088,365.1336988,551.4014518,407.3251651,173.558875,109.9922761,42.30717747,23.29725088,2.393105041,2.284981504,0.087257591,0.153649236,0.070185454,0.125195674,0.147958524,0.073979262,0.0455257,0.032247371,1185.895854,264.0992458,123.843645,64.26655647,22.2344301,61.90000809,57.81185873,57.7966835,172.4296625,171.6324084,101.962039,60.32636564,12.54329297,3.476791765,3.391431078,3.302276583,1.093171244,0.153649236,0.091051399,0.110020441,0.157443044,3.067060468,0.102432824,0.104329728
13039010601,13039010600,67984,41220,99999,1,4,6563.857755,3267.908721,275.2127699,278.21788,327.0357222,159.2214013,97.5010631,57.07057668,64.01891533,194.2452424,252.1176236,228.3815273,265.3920385,239.7403555,188.8742797,180.3299479,132.0746383,38.94288147,68.57333476,31.32362205,55.87456906,66.03358162,33.01679081,20.31802511,14.39193446,3295.949034,245.6533295,233.2741574,275.3791249,158.3935045,106.9013583,57.7845142,51.01183916,168.2702988,256.3113368,232.3453475,292.2958624,271.7984362,220.1231513,182.0268542,142.2373884,44.02612527,68.57333476,40.63605023,49.10189402,70.26650352,37.26092528,45.71555651,46.56214089
13039010602,13039010500,99999,41220,99999,0,4,1178.945201,587.7900891,49.51770496,49.94729456,58.60388127,28.51493284,17.73164929,10.55391454,11.84738591,35.3533058,45.55721129,41.05959774,47.61568539,42.95246707,33.82846939,32.27694703,23.64038021,6.969860941,12.27301601,5.606192496,10.00023526,11.81845986,5.909229929,3.636449187,2.575818174,591.1551118,44.24742461,41.88219765,49.35431859,28.37206536,19.19863359,10.40362706,9.191477335,30.30003865,46.05625488,41.69261348,52.37777192,48.65827085,39.40005693,32.58171471,25.46033505,7.880703486,12.27301601,7.272898374,8.788085535,12.57605344,6.672014252,8.18201067,8.333529386
13043950100,13043950100,51072,99999,99999,0,1,4563.608559,2215.324549,170.9478781,178.9454397,216.933857,105.9676905,91.97195782,24.99237984,24.99237984,86.97348185,128.96068,124.9618992,152.9533646,120.9631184,147.9548887,136.9582415,110.9661665,46.9856741,62.9807972,30.990551,54.98323565,63.9804924,56.98262604,44.98628372,27.99146542,2348.28401,158.9515358,158.9515358,172.9472685,105.9676905,47.9853693,28.99116062,21.99329426,70.97835875,163.9500118,138.9576319,149.9542791,146.9551935,144.9558031,138.9576319,136.9582415,42.98689333,59.98171162,26.99177023,51.98415007,101.9689098,83.97439627,72.97774914,119.9634232
13043950200,13267990100,99999,99999,99999,0,1,2943.180577,1459.570755,104.0447201,91.04804822,127.0569011,79.02662107,55.0239624,26.00569212,23.00598049,45.02329184,93.03269541,97.031193,99.03945342,92.0304005,96.03803671,108.0339313,82.02805072,29.01217415,19.01804677,21.00799942,25.01505745,64.01494422,41.01441791,26.01180118,17.00733586,1483.609822,103.0409991,84.04250426,117.0442396,54.02859308,25.01287854,15.0078049,16.00560531,39.01892702,108.042077,87.03617796,111.0376377,119.0361957,99.03704083,104.0348305,74.0364968,23.01153814,44.01512802,31.00601079,29.01385984,68.02640532,51.02200759,53.01838704,29.03447674
13043950300,13043950300,99999,99999,99999,0,1,2070.228652,1129.113225,82.00806833,86.00703629,76.00989247,46.00615569,40.00427245,36.00199152,29.00176642,72.00343088,85.0071957,78.00752276,71.00769207,69.0071432,68.00746037,79.0083888,51.00638408,17.0022595,19.00146739,17.00162845,18.00194232,26.00500547,25.00319287,18.00202121,21.00130633,941.1154278,66.00801584,78.00649732,68.00911686,37.00419852,19.00194068,11.00116507,11.00124395,42.00300707,61.00841848,64.00675705,63.00865183,71.00926968,62.00770691,63.00809966,45.00576294,21.00177962,24.00343116,10.0024288,21.0022529,26.00532099,31.00397178,27.00413613,20.00225455
13049010100,13049990100,99999,99999,99999,0,1,7995.54515,4271.26522,251.0232766,280.0228667,350.0225616,194.0128599,179.0056816,141.0026603,104.0022253,178.009254,337.0171342,323.0169215,454.0180809,348.0177999,258.0181139,217.0175985,176.0169463,72.00459355,88.00765199,49.0056029,68.00547123,96.0079495,46.00564531,35.00306362,27.00126069,3724.279931,243.0176416,287.0198938,346.0181019,215.0118788,97.00793536,44.00321014,44.00211528,134.0109707,218.0197741,262.0177837,301.0191485,305.0190919,214.0214729,214.0217466,156.0157235,69.00504652,107.0066992,59.00614586,73.00635856,99.00790709,105.0086434,69.00573081,63.00691047
13049010200,13049990200,99999,99999,99999,0,1,2287,1169,95,110,110,53,26,11,9,29,71,89,93,104,74,65,74,31,36,16,19,28,14,7,5,1118,84,73,89,46,33,8,9,42,85,86,91,89,63,78,64,25,37,20,15,31,23,19,8
13051000100,13051000100,69000,42340,99999,1,1,1215,535,116,88,49,22,80,46,25,26,6,13,11,25,7,6,5,2,6,1,0,0,1,0,0,680,104,76,48,22,85,37,35,63,64,32,30,28,14,9,6,3,8,5,3,3,0,1,4
13051000300,13051000300,69000,42340,99999,1,1,2205,1315,17,18,8,7,241,79,78,186,182,83,72,61,55,66,53,23,15,10,23,14,13,8,3,890,21,15,9,2,174,68,50,127,113,44,44,36,16,42,36,17,9,5,13,11,11,18,9
13051000601,13051000601,69000,42340,99999,1,1,4033.96452,1762.984494,183.9983817,179.9984169,186.9983553,102.9990941,47.99957783,21.99980651,17.99984169,66.99941072,80.99928759,77.99931397,81.99927879,112.9990061,115.9989798,90.99919964,65.99941952,16.99985048,34.99969217,24.99978012,31.99971855,80.99928759,68.99939313,41.9996306,25.99977132,2270.980026,176.9984433,190.9983201,171.9984872,90.99919964,53.99952506,43.99961301,27.99975373,96.99914687,103.9990853,104.9990765,139.9987687,134.9988126,128.9988654,117.9989622,120.9989358,42.99962181,61.9994547,38.99965699,51.99954265,114.9989886,99.99912048,84.99925241,68.99939313
13051000900,13051000900,69000,42340,99999,1,1,1246,555,14,4,3,1,4,11,14,41,71,42,40,31,35,32,66,20,16,17,21,28,22,6,16,691,12,8,8,11,4,21,18,47,70,43,22,25,45,37,50,15,39,14,23,45,46,44,44
13051001100,13051001100,69000,42340,99999,1,1,2322,1110,100,108,87,50,35,26,27,62,110,94,95,82,68,42,29,15,13,6,9,22,12,12,6,1212,84,115,85,53,29,25,21,64,115,109,102,85,56,56,44,16,26,11,12,32,28,28,16
13051001200,13051001200,69000,42340,99999,1,1,1339.188472,595.3888635,83.1006886,101.1262603,84.11347446,42.06872397,18.05274165,15.02077701,9.012785855,21.04794695,17.07671513,24.05274165,24.08950098,36.07831336,24.07831336,15.07671513,18.0703222,0.031964636,11.04634872,13.0303664,7.046348723,10.0655275,9.051143418,6.036759332,7.014384086,743.799609,62.09109921,69.1406444,59.09909037,48.05593811,23.05274165,17.01917878,7.01758055,36.04954519,52.09749214,50.0751169,53.10867976,39.10388507,32.1358497,31.08630452,25.11187623,12.05433988,18.06073281,7.044750491,16.06872397,21.10388507,25.1006886,17.0655275,23.05593811
13051001500,13051001500,69000,42340,99999,1,1,1224,616,18,11,16,9,17,33,28,86,91,57,36,37,40,36,28,12,15,7,8,18,9,2,2,608,16,17,14,9,28,33,25,68,80,36,33,34,30,48,33,5,16,7,14,18,15,12,17
13051002000,13051002000,69000,42340,99999,1,1,1860,917,69,91,104,54,35,28,19,43,54,50,50,78,57,42,33,14,14,9,15,19,20,9,10,943,59,71,73,49,32,23,17,43,52,69,53,67,55,44,42,17,27,14,12,29,45,26,24
13051002100,13051002100,69000,42340,99999,1,1,2429,1140,73,112,107,64,30,16,25,48,70,65,75,79,80,75,59,13,28,16,31,31,23,10,10,1289,81,86,103,60,43,24,25,52,67,53,96,89,91,89,60,26,36,18,26,62,49,30,23
13051002200,13051002200,69000,42340,99999,1,1,4617,2110,198,241,207,121,76,42,26,81,144,130,120,142,134,120,83,27,38,18,37,51,27,27,20,2507,179,190,196,121,78,52,36,117,158,179,161,185,152,187,89,33,39,38,42,74,86,59,56
13051002300,13051002300,69000,42340,99999,1,1,2208,1000,91,115,104,66,35,18,13,27,54,62,41,66,52,57,38,9,20,7,21,40,35,19,10,1208,63,87,112,58,39,7,12,46,49,68,78,78,79,64,60,19,34,24,35,71,50,43,32
13051002600,13051002600,69000,42340,99999,1,1,1670,815,49,47,64,51,30,19,21,33,64,49,61,61,69,68,30,9,20,11,13,16,20,5,5,855,50,48,69,29,29,20,13,34,41,51,67,67,52,78,45,19,29,18,17,34,24,12,9
13051002700,13051002700,69000,42340,99999,1,1,3404,1584,99,142,172,79,62,32,25,71,94,99,103,113,102,90,72,26,41,23,30,43,33,21,12,1820,103,126,149,98,66,38,25,67,90,102,99,133,141,143,79,43,55,34,43,75,58,28,25
13051002800,13051002800,69000,42340,99999,1,1,3086,1397,122,130,127,68,36,24,24,39,82,84,95,92,85,92,55,26,34,19,30,48,41,24,20,1689,99,120,139,82,49,25,25,68,102,93,103,142,135,80,70,17,38,24,35,65,72,60,46
13051002900,13051002900,69000,42340,99999,1,1,3024,1428,83,71,79,39,20,13,21,45,134,153,118,101,109,108,87,17,33,13,36,35,42,38,33,1596,103,72,79,37,20,11,11,46,167,141,111,120,105,106,91,22,30,18,24,70,77,60,75
13051003000,13051003000,69000,42340,99999,1,1,1965,863,61,40,38,16,15,6,9,33,84,109,110,53,69,53,39,16,17,10,24,17,19,14,11,1102,60,47,43,28,14,10,6,48,122,132,88,70,85,77,44,22,24,11,21,37,30,39,44
13051003301,13051003301,69000,42340,99999,1,1,1991.811528,867.6111365,62.8993114,78.87373969,70.88652554,42.93127603,32.94725835,12.97922299,7.987214145,29.95205305,47.92328487,32.94725835,55.91049902,48.92168664,48.92168664,47.92328487,43.9296778,19.96803536,28.95365128,18.9696336,28.95365128,40.9344725,31.94885658,22.96324067,8.985615914,1124.200391,56.90890079,87.8593556,61.90090963,34.94406189,32.94725835,11.98082122,10.98241945,30.95045481,60.90250786,46.9248831,67.89132024,64.89611493,84.8641503,53.91369548,69.88812377,33.94566012,37.93926719,27.95524951,42.93127603,64.89611493,62.8993114,40.9344725,34.94406189
13051003302,13051003302,69000,42340,99999,1,1,1851,858,33,56,68,51,24,9,12,30,42,48,60,60,51,53,45,29,51,28,23,43,21,15,6,993,37,54,61,42,32,12,4,25,37,42,66,59,65,87,81,37,52,35,46,50,33,20,16
13051003400,13051003400,69000,42340,99999,1,1,4477,2048,124,114,132,79,56,34,38,82,174,124,163,153,139,121,86,35,43,30,45,75,80,83,38,2429,104,120,129,69,52,27,33,91,154,137,169,168,125,151,116,44,69,39,53,149,158,136,136
13051003501,13051003502,69000,42340,99999,1,1,2909,1293,104,113,90,57,36,23,18,64,125,108,111,89,86,71,34,22,22,15,15,25,40,15,10,1616,120,132,121,59,44,23,19,74,127,111,114,110,96,90,56,16,31,15,40,62,64,51,41
13051003502,13051003502,69000,42340,99999,1,1,3820,1811,147,163,135,75,59,25,22,82,116,129,131,136,114,114,80,15,35,22,39,67,66,23,16,2009,117,127,125,60,74,27,35,87,126,114,153,156,145,137,92,27,41,33,45,106,90,54,38
13051003601,13051010101,69000,42340,99999,1,1,2999.813341,1345.916253,134.9916004,132.9917248,131.991787,78.99508466,41.99738678,20.99869339,20.99869339,63.99601795,90.99433802,83.99477356,92.99421358,81.994898,88.99446246,73.99539575,31.99800898,19.99875561,23.99850673,17.99888005,24.99844451,33.99788454,26.99832007,15.99900449,9.999377805,1653.897089,125.9921603,150.9906049,122.992347,71.99552019,48.99695124,24.99844451,37.99763566,75.99527132,132.9917248,113.992907,118.9925959,104.9934669,109.9931559,89.99440024,75.99527132,13.99912893,33.99788454,19.99875561,35.9977601,50.9968268,43.99726234,29.99813341,17.99888005
13051003602,13051003602,69000,42340,99999,1,1,5170,2408,197,231,244,140,79,51,43,97,181,153,159,167,150,127,111,28,43,19,36,53,50,37,12,2762,185,212,232,129,72,37,59,135,191,196,221,203,199,135,124,38,39,34,47,91,86,54,43
13051003700,13051001100,69000,42340,99999,1,1,1738,810,69,84,80,50,25,9,14,40,66,55,63,52,47,43,27,12,12,10,14,17,11,8,2,928,60,81,78,38,28,13,11,42,78,69,72,79,69,36,27,12,19,9,17,24,29,23,14
13051003800,13051010102,69000,42340,99999,1,1,2853.283528,1325.878954,96.77220358,136.6782669,128.6970542,64.84735291,52.87553391,26.93659275,31.92485067,78.81447508,120.7158416,77.8168235,88.79099091,78.81447508,93.77924883,73.82621716,51.87788233,15.96242533,22.94598642,13.96712217,14.96477375,19.95303167,13.96712217,8.97886425,11.971819,1527.404574,108.7440226,124.7064479,140.6688732,68.83795925,40.90371491,23.943638,25.93894117,71.830914,116.7252352,99.76515833,103.7557647,114.7299321,107.746371,106.7487194,70.83326241,26.93659275,36.91310858,14.96477375,23.943638,32.92250225,32.92250225,18.95538008,13.96712217
13051003900,13051003900,69000,42340,99999,1,1,4003,1841,146,155,161,93,49,25,29,74,122,117,130,129,121,97,84,24,34,28,38,67,63,35,20,2162,141,159,178,93,54,22,22,82,113,129,141,164,151,133,95,38,46,24,72,92,85,49,79
13051004001,13051004300,69000,42340,99999,1,1,4406.129255,2027.398135,135.6780976,126.8677659,132.6911317,79.98750875,46.06637321,21.66491527,26.49028538,71.46426659,127.0534379,121.049861,141.4928819,136.5770162,121.9269359,132.6513448,100.4640755,31.21189758,57.54693616,31.21267771,60.47305155,87.78346193,107.2932383,71.2122831,58.53869078,2378.73112,115.1828077,127.8329959,122.9374137,75.1161107,35.15317164,23.45027032,19.54098178,76.1499926,141.551392,128.8309916,124.8959587,160.9519496,144.3604872,141.4320314,128.7506378,54.62160089,72.17751315,40.9663957,73.15522535,149.2373462,165.8210072,139.5062521,117.108587
13051004002,13051004002,69000,42340,99999,1,1,3891,1787,94,87,115,53,48,29,35,101,204,154,124,118,118,99,88,32,41,29,33,74,62,24,25,2104,118,106,103,60,47,36,33,120,174,130,123,129,120,110,104,36,73,40,64,109,104,94,71
13051004100,13051004100,99999,42340,99999,0,1,2059.30592,1002.740443,55.81855348,79.74079069,83.72783022,46.84771453,28.90603663,7.974079069,6.977319185,24.91899709,48.8412343,73.76023139,89.70838953,88.71162964,71.76671162,73.76023139,51.83151395,18.93843779,23.92223721,16.94491802,31.89631628,42.860675,12.95787849,14.95139825,6.977319185,1056.565477,51.83151395,72.7634715,71.76671162,37.87687558,16.94491802,4.983799418,1.993519767,24.91899709,63.79263255,71.76671162,94.69218894,93.69542906,81.73431046,76.75051104,72.7634715,21.92871744,25.91575697,18.93843779,25.91575697,50.83475406,24.91899709,24.91899709,24.91899709
13051004207,13051004300,69000,42340,99999,1,4,3430.804189,1530.835401,173.0676818,119.0661997,114.0558251,65.03013569,40.03062972,22.017785,29.01531486,112.0681758,193.0978175,85.0800325,111.0647176,106.0612594,58.04199236,83.03260583,52.02470139,17.0088925,23.01037458,11.00444625,14.00642236,27.01383278,24.01679694,24.00938653,28.01037458,1899.968788,154.0666937,131.0637296,115.0568132,55.02914764,49.02519542,48.02223125,42.02470139,113.0666937,214.0968294,146.0750922,112.0721281,108.0795385,114.0410043,101.0380401,87.03062972,18.01136264,23.01679694,16.01580889,30.01580889,28.03013569,42.03408791,46.02371333,107.0326058
13051004208,13051004208,69000,42340,99999,1,1,5418,2497,236,202,162,110,60,32,43,198,261,183,184,169,114,135,101,39,44,27,53,59,47,27,11,2921,198,204,188,97,82,55,59,211,302,210,224,197,145,163,135,42,72,22,58,77,65,46,69
13051004209,13051004202,69000,42340,99999,1,3,3503.936925,1714.021477,130.6476166,128.5798831,125.2169654,64.93277685,55.63877144,33.28412689,44.65379372,144.9178184,194.2312995,169.0014892,137.0188888,118.4863734,80.13408629,76.34683998,57.35986982,16.45526843,17.30551134,17.29441226,26.58366092,19.44142489,32.02858231,14.76429612,9.697721499,1789.915448,129.7989592,123.0937365,108.3516386,61.12808914,69.51794184,43.38715006,45.0670233,155.0255983,185.4107758,141.6230808,128.6036668,133.6559712,96.15392698,81.40548669,63.7105295,23.19854513,25.73183244,17.71874092,24.46835995,44.72355934,47.63043668,19.4128844,21.09751439
13051004210,13051004202,69000,42340,99999,1,3,4814.647281,2355.184333,179.5297321,176.6752945,172.0512784,89.21747293,76.45344706,45.74074976,61.36748591,199.1586373,266.9213724,232.2329787,188.2684256,162.7982825,110.0966905,104.890536,78.80681848,22.60577825,23.77170949,23.76012775,36.51919002,26.69729205,44.01253458,20.28384297,13.32465528,2459.462949,178.3654554,169.1389321,148.8782526,83.99311857,95.53495905,59.62768899,61.93804253,213.0505401,254.7907754,194.6057661,176.7001125,183.6444094,132.1087487,111.8414511,87.52400296,31.8720104,35.35160425,24.3422661,33.61511639,61.44028541,65.44907252,26.66751044,28.98282758
13051004211,13051004205,69000,42340,99999,1,3,5242,2449.235437,144.7275485,161.1618123,171.2344256,123.5220469,76.86994337,44.5315534,36.57949029,112.3891586,173.8851133,185.0180016,186.0782767,196.6810275,168.0536003,157.4508495,134.1247977,40.82059061,51.42334142,23.85618932,58.84526699,89.0631068,66.7973301,32.33838997,13.78357605,2792.764563,143.6672735,159.5713997,191.3796521,124.0521845,118.7508091,51.42334142,48.77265372,106.5576456,189.7892395,159.0412621,218.4166667,226.8988673,209.934466,187.6686893,144.7275485,49.30279126,67.32746764,39.23017799,68.38774272,95.95489482,93.83434466,53.01375405,45.06169094
13051004212,13051004205,69000,42340,99999,1,3,4646,2170.764563,128.2724515,142.8381877,151.7655744,109.4779531,68.13005663,39.4684466,32.42050971,99.61084142,154.1148867,163.9819984,164.9217233,174.3189725,148.9463997,139.5491505,118.8752023,36.17940939,45.57665858,21.14381068,52.15473301,78.9368932,59.2026699,28.66161003,12.21642395,2475.235437,127.3327265,141.4286003,169.6203479,109.9478155,105.2491909,45.57665858,43.22734628,94.44235437,168.2107605,140.9587379,193.5833333,201.1011327,186.065534,166.3313107,128.2724515,43.69720874,59.67253236,34.76982201,60.61225728,85.04510518,83.16565534,46.98624595,39.93830906
13051004300,13051010901,69000,42340,99999,1,4,3091.932898,2038.439884,133.3957679,92.21181699,55.38041097,11.05477794,287.9231903,265.3101164,199.4938266,337.5707175,330.0265717,136.0414675,85.58588191,35.50630889,10.13305347,4.396087781,3.571811736,0.801091023,1.468217209,1.793624341,1.5363291,2.236742554,5.730718955,14.79892787,22.47242539,1053.493014,116.8926906,79.24547822,55.13557214,17.92338708,51.87382477,53.57201206,43.48683103,92.92992738,160.5598565,108.2585039,65.19747397,24.16038128,10.69805891,7.622761919,5.293716241,2.394803402,1.847020875,2.056502892,4.867288752,10.80532496,14.22685993,39.52146321,84.92327362
13051004400,13051004300,69000,42340,99999,1,4,1989.57309,892.382188,77.02499217,84.01711002,115.0099969,67.00173023,29.05517502,15.05094558,11.03825725,35.06459515,46.06286492,48.02556891,75.01576429,57.00615192,43.00134573,47.00019225,37.00019225,14,22,5.000192247,13,28,12.00057674,6.002499217,6.004037197,1097.190902,77.02191621,80.01461081,94.00999687,65.00307596,31.00980462,14.01018912,12.00826664,37.01749452,68.03018285,85.02018598,70.01191934,94.00384495,69.00134573,64.00076899,54.00038449,27.00019225,33,23.00019225,20.00057674,25.00134573,22.00192247,16.00692091,17.01576429
13051004500,13051010502,69000,42340,99999,1,1,3915.559123,1828.746204,102.7884421,143.046839,153.1263458,115.5234195,68.42403606,30.13251127,27.08613232,67.31802705,77.69568416,88.55654733,120.6029263,139.6426797,130.6426797,120.6426797,111.4041594,35.12588571,41.27827366,30.11926014,50.12588571,64.17889021,52.15901352,33.0728812,26.05300451,2086.81292,116.8944511,120.0600902,152.7420631,110.5234195,55.29815036,31.13913683,20.1457624,76.48366613,87.78844205,85.74206311,148.7884421,156.8944511,150.9474556,154.5963007,134.5234195,35.12588571,66.13913683,35.08613232,75.09938345,106.2650225,79.26502254,46.17889021,41.08613232
13051010101,13051000300,69000,42340,99999,1,1,2084,851,191,197,119,36,29,6,8,24,35,24,31,24,32,24,21,6,8,3,11,8,5,8,1,1233,155,162,122,61,36,23,28,82,90,77,79,61,42,55,43,16,17,9,17,22,18,15,3
13051010102,13051010102,99999,42340,99999,0,1,3744.90313,1734.204793,125.2361961,102.3300083,93.31115873,50.15756243,149.1270793,59.06471386,34.07645594,114.189507,139.2898204,97.18840294,108.2147955,117.1906269,115.2262887,94.17838708,71.12410869,23.03881906,30.05550685,29.03399779,35.03678174,43.0490838,44.03455776,33.02213126,27.0288032,2010.698337,102.2638171,94.30294724,100.3387798,53.16652056,156.0993338,92.05791749,76.06342318,132.1738147,150.28304,96.2419347,85.25163946,122.276601,147.2604732,104.2568803,72.17146627,27.06427832,44.08900688,24.03647064,32.0586019,79.08067095,84.08023541,60.0464865,76.03399779
13051010200,13051010200,99999,42340,99999,0,1,4209,1943,150,155,167,115,53,19,26,60,140,146,178,175,125,137,76,22,25,14,32,37,29,29,33,2266,141,183,176,103,50,28,24,75,149,152,179,196,176,137,81,28,27,21,36,53,67,58,126
13051010501,13051010603,69000,42340,99999,1,1,4719.47956,2736.523127,145.0268126,171.9986303,162.9903911,136.9746871,113.968391,78.97501229,64.9863599,205.933622,293.9086446,238.9430643,271.9325223,253.9301505,179.9649402,127.9829056,102.9785665,25.00081244,39.00357149,14.00393461,28.00081589,39.99965412,27.00825992,10.00667297,3.004705669,1982.956433,134.0181792,159.0060605,143.0040829,77.00165591,67.99106557,38.0063133,36.99494845,95.99540812,174.9810004,197.9708387,158.9919539,174.9739471,121.977021,105.9915011,77.99538743,24.99963688,35.00866097,18.99727888,30.00238559,38.01454219,42.02003271,19.00550776,10.00902408
13051010502,13051010502,99999,42340,99999,0,1,3082.440877,1461.253796,118.2115579,156.953161,168.8736542,78.47658049,63.57596394,19.86748873,12.91386768,47.68197295,104.3043158,83.44345267,90.39707373,96.35732035,96.35732035,96.35732035,60.59584063,18.87411429,41.72172634,17.88073986,18.87411429,26.82110979,23.84098648,10.9271188,7.946995492,1621.18708,134.1055489,158.9399098,111.2579369,78.47658049,44.70184964,20.86086317,21.8542376,72.51633387,118.2115579,111.2579369,118.2115579,134.1055489,142.0525444,89.40369929,78.47658049,18.87411429,20.86086317,12.91386768,14.90061655,39.73497746,39.73497746,26.82110979,12.91386768
